i,j,t,price,advertised
1070,1,0,0.8633406232955072,0
1070,6,0,0.7991545048137135,0
1071,2,0,3.3660602524727894,0
1071,39,0,1.2818617174526399,0
1075,1,0,0.8633406232955072,0
1075,37,0,2.9415081807703336,0
1075,39,0,1.2818617174526399,0
1078,29,0,1.3732934469615579,0
1079,0,0,1.717944123146448,0
1079,12,0,2.417826650659625,0
1079,15,0,0.9243504260235744,0
1080,14,0,3.1496197739380114,0
1081,12,0,2.417826650659625,0
1083,0,0,1.717944123146448,0
1084,6,0,0.7991545048137135,0
1085,1,0,0.8633406232955072,0
1085,30,0,1.9613645717401385,0
1087,30,0,1.9613645717401385,0
1089,6,0,0.7991545048137135,0
1089,7,0,2.1374511574572037,0
1093,2,0,3.3660602524727894,0
1093,6,0,0.7991545048137135,0
1095,5,0,1.7508352836007226,0
1098,30,0,1.9613645717401385,0
1100,7,0,2.1374511574572037,0
1100,39,0,1.2818617174526399,0
1101,0,0,1.717944123146448,0
1101,3,0,0.6999853275868002,0
1101,8,0,1.4461257405202552,0
1104,38,0,1.5376776891587869,0
1106,33,0,0.2777588429399788,0
1107,15,0,0.9243504260235744,0
1108,1,0,0.8633406232955072,0
1108,5,0,1.7508352836007226,0
1108,28,0,1.1488874302754521,0
1110,6,0,0.7991545048137135,0
1111,10,0,2.973728255337596,0
1112,6,0,0.7991545048137135,0
1115,15,0,0.9243504260235744,0
1116,16,0,0.8132380099239533,0
1117,6,0,0.7991545048137135,0
1125,3,0,0.6999853275868002,0
1126,5,0,1.7508352836007226,0
1127,5,0,1.7508352836007226,0
1127,6,0,0.7991545048137135,0
1129,6,0,0.7991545048137135,0
1129,33,0,0.2777588429399788,0
1131,6,0,0.7991545048137135,0
1131,7,0,2.1374511574572037,0
1132,1,0,0.8633406232955072,0
1132,39,0,1.2818617174526399,0
1135,5,0,1.7508352836007226,0
1138,30,0,1.9613645717401385,0
1139,34,0,2.213436921491774,0
1140,24,0,1.498130459383808,0
1141,6,0,0.7991545048137135,0
1141,12,0,2.417826650659625,0
1142,0,0,1.717944123146448,0
1144,6,0,0.7991545048137135,0
1144,14,0,3.1496197739380114,0
1146,6,0,0.7991545048137135,0
1152,2,0,3.3660602524727894,0
1153,6,0,0.7991545048137135,0
1153,15,0,0.9243504260235744,0
1153,30,0,1.9613645717401385,0
1154,29,0,1.3732934469615579,0
1155,1,0,0.8633406232955072,0
1155,22,0,2.885822656397464,0
1162,30,0,1.9613645717401385,0
1163,1,0,0.8633406232955072,0
1164,6,0,0.7991545048137135,0
1164,30,0,1.9613645717401385,0
1166,34,0,2.213436921491774,0
1167,6,0,0.7991545048137135,0
1168,6,0,0.7991545048137135,0
1170,13,0,2.2954513216770565,0
1170,29,0,1.3732934469615579,0
1171,6,0,0.7991545048137135,0
1175,39,0,1.2818617174526399,0
1176,15,0,0.9243504260235744,0
1177,30,0,1.9613645717401385,0
1177,39,0,1.2818617174526399,0
1178,5,0,1.7508352836007226,0
1179,6,0,0.7991545048137135,0
1182,8,0,1.4461257405202552,0
1183,15,0,0.9243504260235744,0
1184,5,0,1.7508352836007226,0
1184,6,0,0.7991545048137135,0
1192,2,0,3.3660602524727894,0
1193,33,0,0.2777588429399788,0
1194,5,0,1.7508352836007226,0
1194,6,0,0.7991545048137135,0
1195,6,0,0.7991545048137135,0
1197,6,0,0.7991545048137135,0
1197,12,0,2.417826650659625,0
1197,38,0,1.5376776891587869,0
1201,1,0,0.8633406232955072,0
1201,6,0,0.7991545048137135,0
1202,16,0,0.8132380099239533,0
1205,18,0,1.9614636781999089,0
1207,5,0,1.7508352836007226,0
1207,29,0,1.3732934469615579,0
1209,6,0,0.7991545048137135,0
1210,39,0,1.2818617174526399,0
1212,38,0,1.5376776891587869,0
1213,39,0,1.2818617174526399,0
1214,6,0,0.7991545048137135,0
1214,30,0,1.9613645717401385,0
1216,11,0,2.631538456820416,0
1217,28,0,1.1488874302754521,0
1220,6,0,0.7991545048137135,0
1221,6,0,0.7991545048137135,0
1222,6,0,0.7991545048137135,0
1223,8,0,1.4461257405202552,0
1225,5,0,1.7508352836007226,0
1226,18,0,1.9614636781999089,0
1226,30,0,1.9613645717401385,0
1226,39,0,1.2818617174526399,0
1227,1,0,0.8633406232955072,0
1229,6,0,0.7991545048137135,0
1232,5,0,1.7508352836007226,0
1232,15,0,0.9243504260235744,0
1233,1,0,0.8633406232955072,0
1234,2,0,3.3660602524727894,0
1235,6,0,0.7991545048137135,0
1236,23,0,2.150026269772477,0
1237,30,0,1.9613645717401385,0
1237,36,0,1.2868525769099313,1
1238,39,0,1.2818617174526399,0
1239,24,0,1.498130459383808,0
1240,1,0,0.8633406232955072,0
1242,24,0,1.498130459383808,0
1242,30,0,1.9613645717401385,0
1243,5,0,1.7508352836007226,0
1245,15,0,0.9243504260235744,0
1246,15,0,0.9243504260235744,0
1247,13,0,2.2954513216770565,0
1248,3,0,0.6999853275868002,0
1248,11,0,2.631538456820416,0
1249,33,0,0.2777588429399788,0
1250,1,0,0.8633406232955072,0
1252,6,0,0.7991545048137135,0
1253,21,0,0.875687688935052,0
1255,7,0,2.1374511574572037,0
1255,39,0,1.2818617174526399,0
1256,6,0,0.7991545048137135,0
1259,39,0,1.2818617174526399,0
1260,34,0,2.213436921491774,0
1261,5,0,1.7508352836007226,0
1261,6,0,0.7991545048137135,0
1264,15,0,0.9243504260235744,0
1265,0,0,1.717944123146448,0
1267,6,0,0.7991545048137135,0
1267,33,0,0.2777588429399788,0
1270,34,0,2.213436921491774,0
1272,39,0,1.2818617174526399,0
1273,39,0,1.2818617174526399,0
1275,35,0,1.1535440860890345,0
1276,8,0,1.4461257405202552,0
1276,34,0,2.213436921491774,0
1277,3,0,0.6999853275868002,0
1277,30,0,1.9613645717401385,0
1278,5,0,1.7508352836007226,0
1279,2,0,3.3660602524727894,0
1284,5,0,1.7508352836007226,0
1287,15,0,0.9243504260235744,0
1287,16,0,0.8132380099239533,0
1289,8,0,1.4461257405202552,0
1291,8,0,1.4461257405202552,0
1291,15,0,0.9243504260235744,0
1292,36,0,1.2868525769099313,1
1293,2,0,3.3660602524727894,0
1294,8,0,1.4461257405202552,0
1295,5,0,1.7508352836007226,0
1295,6,0,0.7991545048137135,0
1296,32,0,1.795104620583242,0
1299,15,0,0.9243504260235744,0
1300,1,0,0.8633406232955072,0
1301,6,0,0.7991545048137135,0
1302,6,0,0.7991545048137135,0
1304,16,0,0.8132380099239533,0
1304,33,0,0.2777588429399788,0
1305,1,0,0.8633406232955072,0
1309,6,0,0.7991545048137135,0
1309,7,0,2.1374511574572037,0
1311,23,0,2.150026269772477,0
1312,5,0,1.7508352836007226,0
1313,33,0,0.2777588429399788,0
1314,7,0,2.1374511574572037,0
1315,5,0,1.7508352836007226,0
1315,23,0,2.150026269772477,0
1315,39,0,1.2818617174526399,0
1316,37,0,2.9415081807703336,0
1317,5,0,1.7508352836007226,0
1317,6,0,0.7991545048137135,0
1318,2,0,3.3660602524727894,0
1319,34,0,2.213436921491774,0
1322,30,0,1.9613645717401385,0
1324,15,0,0.9243504260235744,0
1326,6,0,0.7991545048137135,0
1327,3,0,0.6999853275868002,0
1327,30,0,1.9613645717401385,0
1328,1,0,0.8633406232955072,0
1328,5,0,1.7508352836007226,0
1330,6,0,0.7991545048137135,0
1330,34,0,2.213436921491774,0
1330,38,0,1.5376776891587869,0
1331,8,0,1.4461257405202552,0
1331,12,0,2.417826650659625,0
1332,7,0,2.1374511574572037,0
1333,3,0,0.6999853275868002,0
1334,6,0,0.7991545048137135,0
1339,5,0,1.7508352836007226,0
1341,6,0,0.7991545048137135,0
1345,6,0,0.7991545048137135,0
1345,22,0,2.885822656397464,0
1347,6,0,0.7991545048137135,0
1348,30,0,1.9613645717401385,0
1350,15,0,0.9243504260235744,0
1354,15,0,0.9243504260235744,0
1354,30,0,1.9613645717401385,0
1355,34,0,2.213436921491774,0
1356,18,0,1.9614636781999089,0
1357,5,0,1.7508352836007226,0
1358,5,0,1.7508352836007226,0
1359,13,0,2.2954513216770565,0
1359,16,0,0.8132380099239533,0
1363,18,0,1.9614636781999089,0
1364,15,0,0.9243504260235744,0
1365,23,0,2.150026269772477,0
1365,33,0,0.2777588429399788,0
1366,39,0,1.2818617174526399,0
1367,6,0,0.7991545048137135,0
1367,30,0,1.9613645717401385,0
1368,16,0,0.8132380099239533,0
1368,21,0,0.875687688935052,0
1369,14,0,3.1496197739380114,0
1370,10,0,2.973728255337596,0
1372,12,0,2.417826650659625,0
1372,36,0,1.2868525769099313,1
1373,1,0,0.8633406232955072,0
1376,30,0,1.9613645717401385,0
1378,28,0,1.1488874302754521,0
1380,34,0,2.213436921491774,0
1381,30,0,1.9613645717401385,0
1383,7,0,2.1374511574572037,0
1384,30,0,1.9613645717401385,0
1387,5,0,1.7508352836007226,0
1388,1,0,0.8633406232955072,0
1388,6,0,0.7991545048137135,0
1390,15,0,0.9243504260235744,0
1391,7,0,2.1374511574572037,0
1393,33,0,0.2777588429399788,0
1394,6,0,0.7991545048137135,0
1397,6,0,0.7991545048137135,0
1398,6,0,0.7991545048137135,0
1399,3,0,0.6999853275868002,0
1401,7,0,2.1374511574572037,0
1402,13,0,2.2954513216770565,0
1405,13,0,2.2954513216770565,0
1406,8,0,1.4461257405202552,0
1406,30,0,1.9613645717401385,0
1409,1,0,0.8633406232955072,0
1409,6,0,0.7991545048137135,0
1409,11,0,2.631538456820416,0
1411,33,0,0.2777588429399788,0
1413,39,0,1.2818617174526399,0
1414,2,0,3.3660602524727894,0
1416,1,0,0.8633406232955072,0
1416,2,0,3.3660602524727894,0
1417,3,0,0.6999853275868002,0
1417,5,0,1.7508352836007226,0
1417,8,0,1.4461257405202552,0
1421,6,0,0.7991545048137135,0
1426,11,0,2.631538456820416,0
1426,13,0,2.2954513216770565,0
1428,13,0,2.2954513216770565,0
1428,30,0,1.9613645717401385,0
1429,8,0,1.4461257405202552,0
1430,5,0,1.7508352836007226,0
1431,21,0,0.875687688935052,0
1431,39,0,1.2818617174526399,0
1433,15,0,0.9243504260235744,0
1433,34,0,2.213436921491774,0
1436,6,0,0.7991545048137135,0
1437,6,0,0.7991545048137135,0
1437,10,0,2.973728255337596,0
1439,23,0,2.150026269772477,0
1440,7,0,2.1374511574572037,0
1442,18,0,1.9614636781999089,0
1442,28,0,1.1488874302754521,0
1443,5,0,1.7508352836007226,0
1444,3,0,0.6999853275868002,0
1444,5,0,1.7508352836007226,0
1446,32,0,1.795104620583242,0
1448,12,0,2.417826650659625,0
1450,10,0,2.973728255337596,0
1451,1,0,0.8633406232955072,0
1451,37,0,2.9415081807703336,0
1452,28,0,1.1488874302754521,0
1454,3,0,0.6999853275868002,0
1456,30,0,1.9613645717401385,0
1457,5,0,1.7508352836007226,0
1458,7,0,2.1374511574572037,0
1459,0,0,1.717944123146448,0
1460,14,0,3.1496197739380114,0
1463,12,0,2.417826650659625,0
1463,39,0,1.2818617174526399,0
1465,7,0,2.1374511574572037,0
1465,39,0,1.2818617174526399,0
1466,33,0,0.2777588429399788,0
1467,14,0,3.1496197739380114,0
1468,29,0,1.3732934469615579,0
1470,39,0,1.2818617174526399,0
1471,14,0,3.1496197739380114,0
1473,16,0,0.8132380099239533,0
1475,39,0,1.2818617174526399,0
1476,39,0,1.2818617174526399,0
1477,0,0,1.717944123146448,0
1477,1,0,0.8633406232955072,0
1480,12,0,2.417826650659625,0
1481,22,0,2.885822656397464,0
1482,15,0,0.9243504260235744,0
1483,6,0,0.7991545048137135,0
1484,6,0,0.7991545048137135,0
1486,8,0,1.4461257405202552,0
1487,6,0,0.7991545048137135,0
1487,25,0,3.023893482648194,0
1488,31,0,1.9464986074611887,0
1489,8,0,1.4461257405202552,0
1490,28,0,1.1488874302754521,0
1493,4,0,2.0121899898882014,0
1493,21,0,0.875687688935052,0
1495,16,0,0.8132380099239533,0
1495,33,0,0.2777588429399788,0
1496,6,0,0.7991545048137135,0
1496,34,0,2.213436921491774,0
1499,0,0,1.717944123146448,0
1499,15,0,0.9243504260235744,0
1505,11,0,2.631538456820416,0
1506,18,0,1.9614636781999089,0
1506,34,0,2.213436921491774,0
1508,6,0,0.7991545048137135,0
1510,15,0,0.9243504260235744,0
1511,30,0,1.9613645717401385,0
1512,30,0,1.9613645717401385,0
1513,30,0,1.9613645717401385,0
1515,6,0,0.7991545048137135,0
1517,2,0,3.3660602524727894,0
1517,6,0,0.7991545048137135,0
1517,8,0,1.4461257405202552,0
1518,8,0,1.4461257405202552,0
1518,10,0,2.973728255337596,0
1519,6,0,0.7991545048137135,0
1521,30,0,1.9613645717401385,0
1523,1,0,0.8633406232955072,0
1526,6,0,0.7991545048137135,0
1526,13,0,2.2954513216770565,0
1530,0,0,1.717944123146448,0
1532,5,0,1.7508352836007226,0
1533,6,0,0.7991545048137135,0
1536,2,0,3.3660602524727894,0
1536,33,0,0.2777588429399788,0
1538,7,0,2.1374511574572037,0
1541,15,0,0.9243504260235744,0
1543,16,0,0.8132380099239533,0
1544,1,0,0.8633406232955072,0
1544,34,0,2.213436921491774,0
1547,4,0,2.0121899898882014,0
1547,28,0,1.1488874302754521,0
1548,33,0,0.2777588429399788,0
1552,30,0,1.9613645717401385,0
1552,39,0,1.2818617174526399,0
1553,6,0,0.7991545048137135,0
1555,11,0,2.631538456820416,0
1555,28,0,1.1488874302754521,0
1556,10,0,2.973728255337596,0
1557,6,0,0.7991545048137135,0
1559,0,0,1.717944123146448,0
1560,30,0,1.9613645717401385,0
1563,1,0,0.8633406232955072,0
1565,6,0,0.7991545048137135,0
1567,30,0,1.9613645717401385,0
1568,6,0,0.7991545048137135,0
1569,5,0,1.7508352836007226,0
1570,7,0,2.1374511574572037,0
1570,13,0,2.2954513216770565,0
1570,15,0,0.9243504260235744,0
1572,35,0,1.1535440860890345,0
1574,2,0,3.3660602524727894,0
1574,33,0,0.2777588429399788,0
1575,2,0,3.3660602524727894,0
1576,6,0,0.7991545048137135,0
1578,39,0,1.2818617174526399,0
1581,7,0,2.1374511574572037,0
1582,34,0,2.213436921491774,0
1585,3,0,0.6999853275868002,0
1586,30,0,1.9613645717401385,0
1590,30,0,1.9613645717401385,0
1593,30,0,1.9613645717401385,0
1595,1,0,0.8633406232955072,0
1596,13,0,2.2954513216770565,0
1596,16,0,0.8132380099239533,0
1596,30,0,1.9613645717401385,0
1599,33,0,0.2777588429399788,0
1600,37,0,2.9415081807703336,0
1601,6,0,0.7991545048137135,0
1601,8,0,1.4461257405202552,0
1601,30,0,1.9613645717401385,0
1602,1,0,0.8633406232955072,0
1603,6,0,0.7991545048137135,0
1604,6,0,0.7991545048137135,0
1606,24,0,1.498130459383808,0
1607,11,0,2.631538456820416,0
1608,34,0,2.213436921491774,0
1609,10,0,2.973728255337596,0
1609,33,0,0.2777588429399788,0
1610,6,0,0.7991545048137135,0
1611,38,0,1.5376776891587869,0
1612,30,0,1.9613645717401385,0
1613,0,0,1.717944123146448,0
1613,1,0,0.8633406232955072,0
1614,5,0,1.7508352836007226,0
1614,39,0,1.2818617174526399,0
1615,6,0,0.7991545048137135,0
1615,7,0,2.1374511574572037,0
1616,3,0,0.6999853275868002,0
1616,5,0,1.7508352836007226,0
1618,2,0,3.3660602524727894,0
1618,18,0,1.9614636781999089,0
1619,1,0,0.8633406232955072,0
1620,15,0,0.9243504260235744,0
1622,8,0,1.4461257405202552,0
1625,6,0,0.7991545048137135,0
1626,21,0,0.875687688935052,0
1627,15,0,0.9243504260235744,0
1628,9,0,2.8829650619604763,0
1628,39,0,1.2818617174526399,0
1629,4,0,2.0121899898882014,0
1630,6,0,0.7991545048137135,0
1631,29,0,1.3732934469615579,0
1632,30,0,1.9613645717401385,0
1635,6,0,0.7991545048137135,0
1636,39,0,1.2818617174526399,0
1637,8,0,1.4461257405202552,0
1637,30,0,1.9613645717401385,0
1638,3,0,0.6999853275868002,0
1638,6,0,0.7991545048137135,0
1639,0,0,1.717944123146448,0
1639,6,0,0.7991545048137135,0
1642,0,0,1.717944123146448,0
1643,39,0,1.2818617174526399,0
1645,5,0,1.7508352836007226,0
1645,6,0,0.7991545048137135,0
1646,1,0,0.8633406232955072,0
1650,24,0,1.498130459383808,0
1652,39,0,1.2818617174526399,0
1654,39,0,1.2818617174526399,0
1655,39,0,1.2818617174526399,0
1658,6,0,0.7991545048137135,0
1659,22,0,2.885822656397464,0
1660,5,0,1.7508352836007226,0
1661,1,0,0.8633406232955072,0
1661,6,0,0.7991545048137135,0
1662,15,0,0.9243504260235744,0
1663,16,0,0.8132380099239533,0
1664,1,0,0.8633406232955072,0
1665,3,0,0.6999853275868002,0
1669,10,0,2.973728255337596,0
1670,6,0,0.7991545048137135,0
1672,17,0,2.2959951212550305,0
1673,6,0,0.7991545048137135,0
1673,17,0,2.2959951212550305,0
1674,3,0,0.6999853275868002,0
1674,6,0,0.7991545048137135,0
1675,30,0,1.9613645717401385,0
1676,6,0,0.7991545048137135,0
1679,1,0,0.8633406232955072,0
1680,11,0,2.631538456820416,0
1682,1,0,0.8633406232955072,0
1682,9,0,2.8829650619604763,0
1683,6,0,0.7991545048137135,0
1684,6,0,0.7991545048137135,0
1684,10,0,2.973728255337596,0
1685,34,0,2.213436921491774,0
1686,6,0,0.7991545048137135,0
1686,29,0,1.3732934469615579,0
1687,33,0,0.2777588429399788,0
1687,39,0,1.2818617174526399,0
1691,1,0,0.8633406232955072,0
1693,16,0,0.8132380099239533,0
1694,39,0,1.2818617174526399,0
1695,6,0,0.7991545048137135,0
1696,6,0,0.7991545048137135,0
1699,30,0,1.9613645717401385,0
1705,33,0,0.2777588429399788,0
1706,0,0,1.717944123146448,0
1706,39,0,1.2818617174526399,0
1708,30,0,1.9613645717401385,0
1708,39,0,1.2818617174526399,0
1709,6,0,0.7991545048137135,0
1710,6,0,0.7991545048137135,0
1711,39,0,1.2818617174526399,0
1712,34,0,2.213436921491774,0
1713,39,0,1.2818617174526399,0
1716,0,0,1.717944123146448,0
1722,6,0,0.7991545048137135,0
1723,18,0,1.9614636781999089,0
1726,6,0,0.7991545048137135,0
1727,15,0,0.9243504260235744,0
1728,1,0,0.8633406232955072,0
1729,15,0,0.9243504260235744,0
1730,5,0,1.7508352836007226,0
1730,6,0,0.7991545048137135,0
1733,15,0,0.9243504260235744,0
1734,28,0,1.1488874302754521,0
1736,5,0,1.7508352836007226,0
1736,6,0,0.7991545048137135,0
1737,21,0,0.875687688935052,0
1738,6,0,0.7991545048137135,0
1739,6,0,0.7991545048137135,0
1739,28,0,1.1488874302754521,0
1740,15,0,0.9243504260235744,0
1742,16,0,0.8132380099239533,0
1742,37,0,2.9415081807703336,0
1743,0,0,1.717944123146448,0
1743,6,0,0.7991545048137135,0
1744,0,0,1.717944123146448,0
1744,6,0,0.7991545048137135,0
1745,3,0,0.6999853275868002,0
1745,6,0,0.7991545048137135,0
1747,8,0,1.4461257405202552,0
1748,8,0,1.4461257405202552,0
1750,6,0,0.7991545048137135,0
1751,1,0,0.8633406232955072,0
1751,6,0,0.7991545048137135,0
1752,5,0,1.7508352836007226,0
1756,6,0,0.7991545048137135,0
1756,7,0,2.1374511574572037,0
1757,28,0,1.1488874302754521,0
1758,1,0,0.8633406232955072,0
1762,6,0,0.7991545048137135,0
1763,15,0,0.9243504260235744,0
1764,34,0,2.213436921491774,0
1765,2,0,3.3660602524727894,0
1767,2,0,3.3660602524727894,0
1770,6,0,0.7991545048137135,0
1770,7,0,2.1374511574572037,0
1770,38,0,1.5376776891587869,0
1771,1,0,0.8633406232955072,0
1771,30,0,1.9613645717401385,0
1772,8,0,1.4461257405202552,0
1773,30,0,1.9613645717401385,0
1774,6,0,0.7991545048137135,0
1774,35,0,1.1535440860890345,0
1776,5,0,1.7508352836007226,0
1777,15,0,0.9243504260235744,0
1777,30,0,1.9613645717401385,0
1778,33,0,0.2777588429399788,0
1779,3,0,0.6999853275868002,0
1779,6,0,0.7991545048137135,0
1781,2,0,3.3660602524727894,0
1781,6,0,0.7991545048137135,0
1784,39,0,1.2818617174526399,0
1786,0,0,1.717944123146448,0
1786,8,0,1.4461257405202552,0
1787,6,0,0.7991545048137135,0
1788,6,0,0.7991545048137135,0
1791,6,0,0.7991545048137135,0
1792,3,0,0.6999853275868002,0
1792,22,0,2.885822656397464,0
1793,23,0,2.150026269772477,0
1794,6,0,0.7991545048137135,0
1794,33,0,0.2777588429399788,0
1795,1,0,0.8633406232955072,0
1797,6,0,0.7991545048137135,0
1798,1,0,0.8633406232955072,0
1798,6,0,0.7991545048137135,0
1799,7,0,2.1374511574572037,0
1800,5,0,1.7508352836007226,0
1801,1,0,0.8633406232955072,0
1802,0,0,1.717944123146448,0
1802,2,0,3.3660602524727894,0
1803,2,0,3.3660602524727894,0
1805,21,0,0.875687688935052,0
1805,35,0,1.1535440860890345,0
1808,7,0,2.1374511574572037,0
1809,8,0,1.4461257405202552,0
1809,15,0,0.9243504260235744,0
1811,15,0,0.9243504260235744,0
1812,6,0,0.7991545048137135,0
1816,6,0,0.7991545048137135,0
1818,9,0,2.8829650619604763,0
1824,6,0,0.7991545048137135,0
1825,16,0,0.8132380099239533,0
1826,11,0,2.631538456820416,0
1827,30,0,1.9613645717401385,0
1829,6,0,0.7991545048137135,0
1829,7,0,2.1374511574572037,0
1831,19,0,2.9616059739279343,0
1832,5,0,1.7508352836007226,0
1832,6,0,0.7991545048137135,0
1832,15,0,0.9243504260235744,0
1833,30,0,1.9613645717401385,0
1834,39,0,1.2818617174526399,0
1835,39,0,1.2818617174526399,0
1839,6,0,0.7991545048137135,0
1839,34,0,2.213436921491774,0
1840,14,0,3.1496197739380114,0
1840,15,0,0.9243504260235744,0
1842,1,0,0.8633406232955072,0
1842,23,0,2.150026269772477,0
1842,39,0,1.2818617174526399,0
1844,1,0,0.8633406232955072,0
1844,6,0,0.7991545048137135,0
1845,30,0,1.9613645717401385,0
1846,6,0,0.7991545048137135,0
1846,12,0,2.417826650659625,0
1847,1,0,0.8633406232955072,0
1848,1,0,0.8633406232955072,0
1848,5,0,1.7508352836007226,0
1848,39,0,1.2818617174526399,0
1849,1,0,0.8633406232955072,0
1853,6,0,0.7991545048137135,0
1855,25,0,3.023893482648194,0
1856,1,0,0.8633406232955072,0
1856,32,0,1.795104620583242,0
1859,32,0,1.795104620583242,0
1866,3,0,0.6999853275868002,0
1866,14,0,3.1496197739380114,0
1868,6,0,0.7991545048137135,0
1869,1,0,0.8633406232955072,0
1870,33,0,0.2777588429399788,0
1871,17,0,2.2959951212550305,0
1874,1,0,0.8633406232955072,0
1875,33,0,0.2777588429399788,0
1876,39,0,1.2818617174526399,0
1877,21,0,0.875687688935052,0
1878,0,0,1.717944123146448,0
1878,6,0,0.7991545048137135,0
1878,15,0,0.9243504260235744,0
1880,6,0,0.7991545048137135,0
1881,6,0,0.7991545048137135,0
1881,30,0,1.9613645717401385,0
1883,29,0,1.3732934469615579,0
1884,14,0,3.1496197739380114,0
1890,7,0,2.1374511574572037,0
1891,35,0,1.1535440860890345,0
1892,33,0,0.2777588429399788,0
1893,6,0,0.7991545048137135,0
1894,0,0,1.717944123146448,0
1895,1,0,0.8633406232955072,0
1895,6,0,0.7991545048137135,0
1897,13,0,2.2954513216770565,0
1898,6,0,0.7991545048137135,0
1899,24,0,1.498130459383808,0
1900,2,0,3.3660602524727894,0
1902,8,0,1.4461257405202552,0
1903,6,0,0.7991545048137135,0
1903,33,0,0.2777588429399788,0
1903,34,0,2.213436921491774,0
1904,33,0,0.2777588429399788,0
1906,6,0,0.7991545048137135,0
1907,6,0,0.7991545048137135,0
1907,7,0,2.1374511574572037,0
1910,15,0,0.9243504260235744,0
1911,6,0,0.7991545048137135,0
1911,7,0,2.1374511574572037,0
1911,15,0,0.9243504260235744,0
1913,13,0,2.2954513216770565,0
1913,33,0,0.2777588429399788,0
1914,13,0,2.2954513216770565,0
1915,6,0,0.7991545048137135,0
1917,34,0,2.213436921491774,0
1918,15,0,0.9243504260235744,0
1920,14,0,3.1496197739380114,0
1921,6,0,0.7991545048137135,0
1921,18,0,1.9614636781999089,0
1922,6,0,0.7991545048137135,0
1923,5,0,1.7508352836007226,0
1927,15,0,0.9243504260235744,0
1928,5,0,1.7508352836007226,0
1929,6,0,0.7991545048137135,0
1929,33,0,0.2777588429399788,0
